Unidades: €/MW;;
Informação acedida em: 30/06/2025 15:32:26;;
Data;Hora;Portugal
17/05/2019;1;39.28
17/05/2019;2;36.50
17/05/2019;3;34.25
17/05/2019;4;33.79
17/05/2019;5;34.00
17/05/2019;6;36.09
17/05/2019;7;41.13
17/05/2019;8;47.04
17/05/2019;9;51.12
17/05/2019;10;49.17
17/05/2019;11;47.53
17/05/2019;12;46.03
17/05/2019;13;45.80
17/05/2019;14;42.00
17/05/2019;15;39.68
17/05/2019;16;38.49
17/05/2019;17;39.04
17/05/2019;18;42.53
17/05/2019;19;45.70
17/05/2019;20;48.06
17/05/2019;21;50.00
17/05/2019;22;55.39
17/05/2019;23;55.53
17/05/2019;24;53.00
18/05/2019;1;49.50
18/05/2019;2;46.90
18/05/2019;3;46.65
18/05/2019;4;46.18
18/05/2019;5;46.18
18/05/2019;6;46.19
18/05/2019;7;46.18
18/05/2019;8;46.65
18/05/2019;9;50.06
18/05/2019;10;51.60
18/05/2019;11;50.47
18/05/2019;12;50.43
18/05/2019;13;48.22
18/05/2019;14;46.00
18/05/2019;15;40.65
18/05/2019;16;38.00
18/05/2019;17;35.01
18/05/2019;18;35.36
18/05/2019;19;39.08
18/05/2019;20;40.99
18/05/2019;21;45.74
18/05/2019;22;54.54
18/05/2019;23;56.20
18/05/2019;24;54.54
19/05/2019;1;55.00
19/05/2019;2;54.54
19/05/2019;3;52.00
19/05/2019;4;53.00
19/05/2019;5;51.12
19/05/2019;6;51.16
19/05/2019;7;48.00
19/05/2019;8;44.45
19/05/2019;9;47.02
19/05/2019;10;49.06
19/05/2019;11;50.00
19/05/2019;12;50.00
19/05/2019;13;47.38
19/05/2019;14;46.04
19/05/2019;15;43.00
19/05/2019;16;39.98
19/05/2019;17;36.75
19/05/2019;18;37.00
19/05/2019;19;38.28
19/05/2019;20;42.28
19/05/2019;21;50.01
19/05/2019;22;56.44
19/05/2019;23;57.45
19/05/2019;24;55.56
20/05/2019;1;47.57
20/05/2019;2;45.00
20/05/2019;3;42.72
20/05/2019;4;42.87
20/05/2019;5;43.50
20/05/2019;6;48.00
20/05/2019;7;53.50
20/05/2019;8;55.01
20/05/2019;9;57.38
20/05/2019;10;57.45
20/05/2019;11;56.63
20/05/2019;12;55.50
20/05/2019;13;55.37
20/05/2019;14;55.37
20/05/2019;15;54.53
20/05/2019;16;54.09
20/05/2019;17;53.49
20/05/2019;18;54.20
20/05/2019;19;53.90
20/05/2019;20;54.40
20/05/2019;21;55.70
20/05/2019;22;57.92
20/05/2019;23;56.56
20/05/2019;24;55.17
21/05/2019;1;58.77
21/05/2019;2;57.97
21/05/2019;3;57.13
21/05/2019;4;57.38
21/05/2019;5;57.45
21/05/2019;6;58.02
21/05/2019;7;58.08
21/05/2019;8;56.35
21/05/2019;9;57.61
21/05/2019;10;58.13
21/05/2019;11;57.50
21/05/2019;12;57.50
21/05/2019;13;57.69
21/05/2019;14;57.61
21/05/2019;15;56.93
21/05/2019;16;56.01
21/05/2019;17;55.01
21/05/2019;18;55.23
21/05/2019;19;54.49
21/05/2019;20;54.49
21/05/2019;21;56.00
21/05/2019;22;57.45
21/05/2019;23;56.01
21/05/2019;24;56.00
22/05/2019;1;59.27
22/05/2019;2;59.27
22/05/2019;3;58.73
22/05/2019;4;58.73
22/05/2019;5;58.90
22/05/2019;6;59.47
22/05/2019;7;59.39
22/05/2019;8;57.21
22/05/2019;9;58.70
22/05/2019;10;58.68
22/05/2019;11;58.35
22/05/2019;12;58.10
22/05/2019;13;58.73
22/05/2019;14;58.55
22/05/2019;15;57.02
22/05/2019;16;56.50
22/05/2019;17;56.02
22/05/2019;18;56.40
22/05/2019;19;55.68
22/05/2019;20;55.56
22/05/2019;21;57.03
22/05/2019;22;59.21
22/05/2019;23;58.01
22/05/2019;24;58.13
23/05/2019;1;58.90
23/05/2019;2;58.73
23/05/2019;3;57.02
23/05/2019;4;56.98
23/05/2019;5;57.35
23/05/2019;6;58.73
23/05/2019;7;59.20
23/05/2019;8;58.73
23/05/2019;9;59.66
23/05/2019;10;59.66
23/05/2019;11;59.66
23/05/2019;12;59.66
23/05/2019;13;59.66
23/05/2019;14;59.60
23/05/2019;15;58.73
23/05/2019;16;55.65
23/05/2019;17;54.68
23/05/2019;18;54.66
23/05/2019;19;53.16
23/05/2019;20;52.38
23/05/2019;21;54.68
23/05/2019;22;56.84
23/05/2019;23;53.51
23/05/2019;24;51.83
24/05/2019;1;50.00
24/05/2019;2;50.20
24/05/2019;3;46.26
24/05/2019;4;45.00
24/05/2019;5;45.00
24/05/2019;6;46.55
24/05/2019;7;48.12
24/05/2019;8;49.88
24/05/2019;9;55.00
24/05/2019;10;55.78
24/05/2019;11;54.31
24/05/2019;12;50.51
24/05/2019;13;50.62
24/05/2019;14;50.48
24/05/2019;15;49.52
24/05/2019;16;48.13
24/05/2019;17;47.50
24/05/2019;18;45.00
24/05/2019;19;42.60
24/05/2019;20;44.88
24/05/2019;21;49.28
24/05/2019;22;53.44
24/05/2019;23;50.48
24/05/2019;24;48.50
25/05/2019;1;42.30
25/05/2019;2;40.00
25/05/2019;3;39.50
25/05/2019;4;38.80
25/05/2019;5;38.80
25/05/2019;6;38.87
25/05/2019;7;38.96
25/05/2019;8;39.50
25/05/2019;9;40.00
25/05/2019;10;40.91
25/05/2019;11;42.80
25/05/2019;12;45.01
25/05/2019;13;45.76
25/05/2019;14;47.58
25/05/2019;15;44.00
25/05/2019;16;40.06
25/05/2019;17;39.50
25/05/2019;18;39.00
25/05/2019;19;39.50
25/05/2019;20;41.12
25/05/2019;21;44.47
25/05/2019;22;50.51
25/05/2019;23;50.33
25/05/2019;24;48.62
26/05/2019;1;44.17
26/05/2019;2;40.00
26/05/2019;3;38.10
26/05/2019;4;36.91
26/05/2019;5;36.00
26/05/2019;6;37.07
26/05/2019;7;37.60
26/05/2019;8;37.90
26/05/2019;9;38.20
26/05/2019;10;40.00
26/05/2019;11;41.00
26/05/2019;12;44.10
26/05/2019;13;49.70
26/05/2019;14;53.06
26/05/2019;15;41.00
26/05/2019;16;40.00
26/05/2019;17;40.00
26/05/2019;18;36.00
26/05/2019;19;35.58
26/05/2019;20;38.10
26/05/2019;21;44.90
26/05/2019;22;55.22
26/05/2019;23;58.02
26/05/2019;24;55.22
27/05/2019;1;54.61
27/05/2019;2;49.64
27/05/2019;3;46.78
27/05/2019;4;45.81
27/05/2019;5;45.37
27/05/2019;6;49.00
27/05/2019;7;54.50
27/05/2019;8;56.26
27/05/2019;9;58.39
27/05/2019;10;57.74
27/05/2019;11;56.48
27/05/2019;12;54.96
27/05/2019;13;55.23
27/05/2019;14;54.50
27/05/2019;15;52.51
27/05/2019;16;49.39
27/05/2019;17;48.37
27/05/2019;18;45.88
27/05/2019;19;42.53
27/05/2019;20;41.77
27/05/2019;21;49.23
27/05/2019;22;52.80
27/05/2019;23;50.12
27/05/2019;24;44.30
28/05/2019;1;42.00
28/05/2019;2;42.00
28/05/2019;3;40.99
28/05/2019;4;41.11
28/05/2019;5;41.11
28/05/2019;6;42.00
28/05/2019;7;46.30
28/05/2019;8;50.14
28/05/2019;9;54.42
28/05/2019;10;54.51
28/05/2019;11;52.53
28/05/2019;12;52.01
28/05/2019;13;53.67
28/05/2019;14;51.51
28/05/2019;15;49.98
28/05/2019;16;48.00
28/05/2019;17;45.30
28/05/2019;18;43.89
28/05/2019;19;42.53
28/05/2019;20;42.48
28/05/2019;21;48.62
28/05/2019;22;51.66
28/05/2019;23;50.14
28/05/2019;24;45.00
29/05/2019;1;45.00
29/05/2019;2;43.50
29/05/2019;3;41.67
29/05/2019;4;41.01
29/05/2019;5;40.81
29/05/2019;6;41.48
29/05/2019;7;42.00
29/05/2019;8;46.79
29/05/2019;9;48.47
29/05/2019;10;48.47
29/05/2019;11;48.42
29/05/2019;12;48.41
29/05/2019;13;49.95
29/05/2019;14;50.10
29/05/2019;15;48.47
29/05/2019;16;48.41
29/05/2019;17;48.42
29/05/2019;18;48.42
29/05/2019;19;48.47
29/05/2019;20;48.47
29/05/2019;21;53.07
29/05/2019;22;57.02
29/05/2019;23;54.03
29/05/2019;24;51.01
30/05/2019;1;51.89
30/05/2019;2;45.87
30/05/2019;3;42.00
30/05/2019;4;41.90
30/05/2019;5;42.00
30/05/2019;6;42.00
30/05/2019;7;47.44
30/05/2019;8;54.47
30/05/2019;9;55.47
30/05/2019;10;55.45
30/05/2019;11;54.80
30/05/2019;12;55.00
30/05/2019;13;55.67
30/05/2019;14;56.02
30/05/2019;15;56.00
30/05/2019;16;55.45
30/05/2019;17;55.45
30/05/2019;18;55.45
30/05/2019;19;55.11
30/05/2019;20;55.45
30/05/2019;21;56.03
30/05/2019;22;59.47
30/05/2019;23;56.00
30/05/2019;24;53.53
31/05/2019;1;56.28
31/05/2019;2;53.57
31/05/2019;3;48.76
31/05/2019;4;49.06
31/05/2019;5;51.69
31/05/2019;6;54.61
31/05/2019;7;56.02
31/05/2019;8;55.37
31/05/2019;9;55.98
31/05/2019;10;55.98
31/05/2019;11;55.98
31/05/2019;12;56.02
31/05/2019;13;57.86
31/05/2019;14;57.88
31/05/2019;15;57.50
31/05/2019;16;55.98
31/05/2019;17;55.96
31/05/2019;18;55.97
31/05/2019;19;55.96
31/05/2019;20;55.83
31/05/2019;21;55.98
31/05/2019;22;57.52
31/05/2019;23;55.98
31/05/2019;24;55.98
01/06/2019;1;59.21
01/06/2019;2;59.00
01/06/2019;3;58.22
01/06/2019;4;57.87
01/06/2019;5;57.88
01/06/2019;6;58.22
01/06/2019;7;55.50
01/06/2019;8;50.55
01/06/2019;9;53.07
01/06/2019;10;54.45
01/06/2019;11;55.80
01/06/2019;12;55.80
01/06/2019;13;56.02
01/06/2019;14;56.00
01/06/2019;15;54.13
01/06/2019;16;47.75
01/06/2019;17;45.56
01/06/2019;18;44.57
01/06/2019;19;45.84
01/06/2019;20;46.62
01/06/2019;21;50.00
01/06/2019;22;54.47
01/06/2019;23;54.14
01/06/2019;24;48.16
02/06/2019;1;55.00
02/06/2019;2;52.00
02/06/2019;3;48.78
02/06/2019;4;47.00
02/06/2019;5;47.43
02/06/2019;6;49.00
02/06/2019;7;45.71
02/06/2019;8;43.95
02/06/2019;9;45.08
02/06/2019;10;44.59
02/06/2019;11;46.03
02/06/2019;12;47.30
02/06/2019;13;47.99
02/06/2019;14;48.07
02/06/2019;15;46.39
02/06/2019;16;43.33
02/06/2019;17;40.51
02/06/2019;18;41.01
02/06/2019;19;42.00
02/06/2019;20;45.13
02/06/2019;21;48.57
02/06/2019;22;57.79
02/06/2019;23;58.73
02/06/2019;24;56.23
03/06/2019;1;56.63
03/06/2019;2;51.98
03/06/2019;3;48.26
03/06/2019;4;48.10
03/06/2019;5;48.50
03/06/2019;6;48.89
03/06/2019;7;49.14
03/06/2019;8;54.13
03/06/2019;9;58.23
03/06/2019;10;58.02
03/06/2019;11;57.88
03/06/2019;12;58.73
03/06/2019;13;59.01
03/06/2019;14;58.50
03/06/2019;15;55.38
03/06/2019;16;53.12
03/06/2019;17;50.07
03/06/2019;18;49.57
03/06/2019;19;48.91
03/06/2019;20;50.50
03/06/2019;21;52.07
03/06/2019;22;56.05
03/06/2019;23;55.03
03/06/2019;24;55.26
04/06/2019;1;57.72
04/06/2019;2;55.09
04/06/2019;3;51.70
04/06/2019;4;49.10
04/06/2019;5;46.90
04/06/2019;6;45.62
04/06/2019;7;47.09
04/06/2019;8;50.31
04/06/2019;9;55.38
04/06/2019;10;53.00
04/06/2019;11;52.00
04/06/2019;12;50.45
04/06/2019;13;51.07
04/06/2019;14;49.06
04/06/2019;15;47.09
04/06/2019;16;45.86
04/06/2019;17;43.46
04/06/2019;18;43.20
04/06/2019;19;43.31
04/06/2019;20;45.76
04/06/2019;21;47.21
04/06/2019;22;54.00
04/06/2019;23;54.13
04/06/2019;24;47.36
05/06/2019;1;45.82
05/06/2019;2;46.00
05/06/2019;3;42.29
05/06/2019;4;41.00
05/06/2019;5;40.51
05/06/2019;6;40.88
05/06/2019;7;45.80
05/06/2019;8;45.07
05/06/2019;9;48.36
05/06/2019;10;45.80
05/06/2019;11;44.99
05/06/2019;12;43.86
05/06/2019;13;44.64
05/06/2019;14;42.09
05/06/2019;15;40.06
05/06/2019;16;40.06
05/06/2019;17;39.81
05/06/2019;18;41.37
05/06/2019;19;43.92
05/06/2019;20;45.50
05/06/2019;21;50.07
05/06/2019;22;58.22
05/06/2019;23;58.76
05/06/2019;24;55.00
06/06/2019;1;52.84
06/06/2019;2;49.01
06/06/2019;3;45.50
06/06/2019;4;46.49
06/06/2019;5;46.39
06/06/2019;6;46.00
06/06/2019;7;49.01
06/06/2019;8;52.36
06/06/2019;9;56.85
06/06/2019;10;54.04
06/06/2019;11;48.01
06/06/2019;12;43.93
06/06/2019;13;43.75
06/06/2019;14;41.81
06/06/2019;15;37.47
06/06/2019;16;34.99
06/06/2019;17;33.58
06/06/2019;18;35.76
06/06/2019;19;35.98
06/06/2019;20;37.67
06/06/2019;21;39.17
06/06/2019;22;41.82
06/06/2019;23;41.81
06/06/2019;24;37.54
07/06/2019;1;35.77
07/06/2019;2;31.08
07/06/2019;3;27.51
07/06/2019;4;26.73
07/06/2019;5;29.00
07/06/2019;6;31.02
07/06/2019;7;35.67
07/06/2019;8;40.00
07/06/2019;9;43.76
07/06/2019;10;43.52
07/06/2019;11;47.46
07/06/2019;12;42.48
07/06/2019;13;43.75
07/06/2019;14;43.99
07/06/2019;15;43.60
07/06/2019;16;43.51
07/06/2019;17;43.66
07/06/2019;18;43.80
07/06/2019;19;44.11
07/06/2019;20;45.33
07/06/2019;21;52.07
07/06/2019;22;57.53
07/06/2019;23;56.73
07/06/2019;24;52.36
08/06/2019;1;56.03
08/06/2019;2;50.36
08/06/2019;3;45.30
08/06/2019;4;43.75
08/06/2019;5;43.58
08/06/2019;6;43.53
08/06/2019;7;43.57
08/06/2019;8;43.99
08/06/2019;9;48.92
08/06/2019;10;47.49
08/06/2019;11;49.01
08/06/2019;12;49.01
08/06/2019;13;49.01
08/06/2019;14;49.01
08/06/2019;15;47.49
08/06/2019;16;43.44
08/06/2019;17;42.41
08/06/2019;18;42.29
08/06/2019;19;42.41
08/06/2019;20;42.48
08/06/2019;21;44.11
08/06/2019;22;49.01
08/06/2019;23;49.02
08/06/2019;24;44.83
09/06/2019;1;46.07
09/06/2019;2;43.00
09/06/2019;3;41.25
09/06/2019;4;42.40
09/06/2019;5;40.95
09/06/2019;6;40.23
09/06/2019;7;40.00
09/06/2019;8;40.00
09/06/2019;9;42.85
09/06/2019;10;44.55
09/06/2019;11;46.07
09/06/2019;12;48.50
09/06/2019;13;50.12
09/06/2019;14;50.48
09/06/2019;15;47.75
09/06/2019;16;42.42
09/06/2019;17;37.85
09/06/2019;18;37.00
09/06/2019;19;37.35
09/06/2019;20;37.00
09/06/2019;21;40.03
09/06/2019;22;48.91
09/06/2019;23;51.37
09/06/2019;24;43.01
10/06/2019;1;44.17
10/06/2019;2;39.51
10/06/2019;3;37.70
10/06/2019;4;37.00
10/06/2019;5;37.50
10/06/2019;6;39.51
10/06/2019;7;42.41
10/06/2019;8;45.61
10/06/2019;9;49.87
10/06/2019;10;48.15
10/06/2019;11;47.58
10/06/2019;12;48.13
10/06/2019;13;50.00
10/06/2019;14;50.64
10/06/2019;15;46.89
10/06/2019;16;45.00
10/06/2019;17;44.72
10/06/2019;18;44.16
10/06/2019;19;43.00
10/06/2019;20;43.44
10/06/2019;21;45.61
10/06/2019;22;50.00
10/06/2019;23;49.01
10/06/2019;24;44.72
11/06/2019;1;44.04
11/06/2019;2;43.36
11/06/2019;3;42.29
11/06/2019;4;41.50
11/06/2019;5;42.00
11/06/2019;6;41.10
11/06/2019;7;44.07
11/06/2019;8;46.09
11/06/2019;9;48.41
11/06/2019;10;48.99
11/06/2019;11;47.42
11/06/2019;12;46.99
11/06/2019;13;47.38
11/06/2019;14;45.72
11/06/2019;15;44.09
11/06/2019;16;43.19
11/06/2019;17;42.29
11/06/2019;18;42.81
11/06/2019;19;44.50
11/06/2019;20;44.98
11/06/2019;21;45.72
11/06/2019;22;52.98
11/06/2019;23;53.07
11/06/2019;24;45.72
12/06/2019;1;49.89
12/06/2019;2;47.46
12/06/2019;3;46.73
12/06/2019;4;44.06
12/06/2019;5;44.00
12/06/2019;6;43.75
12/06/2019;7;44.81
12/06/2019;8;49.95
12/06/2019;9;51.22
12/06/2019;10;51.00
12/06/2019;11;50.54
12/06/2019;12;50.54
12/06/2019;13;51.20
12/06/2019;14;51.22
12/06/2019;15;50.33
12/06/2019;16;49.89
12/06/2019;17;47.88
12/06/2019;18;47.01
12/06/2019;19;46.00
12/06/2019;20;46.00
12/06/2019;21;47.30
12/06/2019;22;50.51
12/06/2019;23;50.10
12/06/2019;24;45.51
13/06/2019;1;45.86
13/06/2019;2;42.37
13/06/2019;3;40.53
13/06/2019;4;40.01
13/06/2019;5;40.07
13/06/2019;6;41.60
13/06/2019;7;45.00
13/06/2019;8;49.11
13/06/2019;9;50.00
13/06/2019;10;49.95
13/06/2019;11;48.85
13/06/2019;12;48.02
13/06/2019;13;49.11
13/06/2019;14;49.11
13/06/2019;15;47.35
13/06/2019;16;45.86
13/06/2019;17;45.02
13/06/2019;18;45.92
13/06/2019;19;45.87
13/06/2019;20;47.12
13/06/2019;21;47.62
13/06/2019;22;50.94
13/06/2019;23;50.94
13/06/2019;24;47.49
14/06/2019;1;49.95
14/06/2019;2;49.90
14/06/2019;3;47.88
14/06/2019;4;47.00
14/06/2019;5;46.94
14/06/2019;6;47.00
14/06/2019;7;48.51
14/06/2019;8;50.66
14/06/2019;9;51.20
14/06/2019;10;50.87
14/06/2019;11;50.02
14/06/2019;12;50.00
14/06/2019;13;49.95
14/06/2019;14;49.85
14/06/2019;15;45.94
14/06/2019;16;42.54
14/06/2019;17;41.02
14/06/2019;18;40.13
14/06/2019;19;40.01
14/06/2019;20;40.13
14/06/2019;21;41.55
14/06/2019;22;44.39
14/06/2019;23;44.76
14/06/2019;24;41.54
15/06/2019;1;48.86
15/06/2019;2;46.33
15/06/2019;3;42.87
15/06/2019;4;41.53
15/06/2019;5;40.06
15/06/2019;6;40.01
15/06/2019;7;40.56
15/06/2019;8;40.60
15/06/2019;9;44.99
15/06/2019;10;45.75
15/06/2019;11;47.00
15/06/2019;12;47.96
15/06/2019;13;48.95
15/06/2019;14;49.45
15/06/2019;15;47.15
15/06/2019;16;44.30
15/06/2019;17;42.00
15/06/2019;18;42.00
15/06/2019;19;42.53
15/06/2019;20;45.01
15/06/2019;21;49.45
15/06/2019;22;51.45
15/06/2019;23;54.12
15/06/2019;24;50.66
16/06/2019;1;51.45
16/06/2019;2;50.74
16/06/2019;3;48.95
16/06/2019;4;46.40
16/06/2019;5;45.75
16/06/2019;6;44.30
16/06/2019;7;42.29
16/06/2019;8;41.63
16/06/2019;9;42.29
16/06/2019;10;44.34
16/06/2019;11;46.01
16/06/2019;12;46.18
16/06/2019;13;46.85
16/06/2019;14;48.60
16/06/2019;15;47.41
16/06/2019;16;44.34
16/06/2019;17;43.76
16/06/2019;18;42.90
16/06/2019;19;44.00
16/06/2019;20;45.60
16/06/2019;21;49.89
16/06/2019;22;51.94
16/06/2019;23;54.64
16/06/2019;24;49.89
17/06/2019;1;51.69
17/06/2019;2;49.96
17/06/2019;3;47.67
17/06/2019;4;46.07
17/06/2019;5;46.07
17/06/2019;6;48.95
17/06/2019;7;48.50
17/06/2019;8;51.45
17/06/2019;9;53.07
17/06/2019;10;51.85
17/06/2019;11;50.99
17/06/2019;12;50.66
17/06/2019;13;51.20
17/06/2019;14;50.95
17/06/2019;15;48.56
17/06/2019;16;46.85
17/06/2019;17;45.94
17/06/2019;18;47.00
17/06/2019;19;46.72
17/06/2019;20;47.52
17/06/2019;21;49.62
17/06/2019;22;50.87
17/06/2019;23;49.89
17/06/2019;24;48.51
18/06/2019;1;51.45
18/06/2019;2;49.51
18/06/2019;3;48.62
18/06/2019;4;47.00
18/06/2019;5;46.00
18/06/2019;6;45.95
18/06/2019;7;46.01
18/06/2019;8;51.45
18/06/2019;9;53.89
18/06/2019;10;53.00
18/06/2019;11;51.00
18/06/2019;12;48.50
18/06/2019;13;45.90
18/06/2019;14;45.58
18/06/2019;15;41.67
18/06/2019;16;39.51
18/06/2019;17;38.13
18/06/2019;18;39.51
18/06/2019;19;41.06
18/06/2019;20;42.05
18/06/2019;21;45.20
18/06/2019;22;50.66
18/06/2019;23;51.20
18/06/2019;24;45.61
19/06/2019;1;44.93
19/06/2019;2;40.90
19/06/2019;3;40.11
19/06/2019;4;40.01
19/06/2019;5;40.01
19/06/2019;6;41.77
19/06/2019;7;47.00
19/06/2019;8;47.98
19/06/2019;9;48.50
19/06/2019;10;50.37
19/06/2019;11;49.56
19/06/2019;12;49.00
19/06/2019;13;51.20
19/06/2019;14;51.00
19/06/2019;15;48.07
19/06/2019;16;46.00
19/06/2019;17;47.00
19/06/2019;18;47.04
19/06/2019;19;47.03
19/06/2019;20;48.00
19/06/2019;21;49.00
19/06/2019;22;52.33
19/06/2019;23;50.99
19/06/2019;24;50.00
20/06/2019;1;50.10
20/06/2019;2;46.43
20/06/2019;3;43.25
20/06/2019;4;41.86
20/06/2019;5;41.77
20/06/2019;6;43.55
20/06/2019;7;45.13
20/06/2019;8;48.07
20/06/2019;9;49.00
20/06/2019;10;50.00
20/06/2019;11;50.00
20/06/2019;12;50.10
20/06/2019;13;51.00
20/06/2019;14;50.33
20/06/2019;15;47.11
20/06/2019;16;47.00
20/06/2019;17;45.55
20/06/2019;18;44.51
20/06/2019;19;44.00
20/06/2019;20;43.85
20/06/2019;21;45.40
20/06/2019;22;48.07
20/06/2019;23;47.04
20/06/2019;24;44.51
21/06/2019;1;45.93
21/06/2019;2;44.40
21/06/2019;3;42.53
21/06/2019;4;41.87
21/06/2019;5;41.91
21/06/2019;6;43.14
21/06/2019;7;45.73
21/06/2019;8;48.66
21/06/2019;9;47.41
21/06/2019;10;48.07
21/06/2019;11;48.34
21/06/2019;12;48.90
21/06/2019;13;50.03
21/06/2019;14;49.81
21/06/2019;15;49.00
21/06/2019;16;46.96
21/06/2019;17;46.42
21/06/2019;18;45.93
21/06/2019;19;45.75
21/06/2019;20;46.01
21/06/2019;21;48.15
21/06/2019;22;49.00
21/06/2019;23;48.88
21/06/2019;24;48.51
22/06/2019;1;49.86
22/06/2019;2;48.32
22/06/2019;3;45.99
22/06/2019;4;45.40
22/06/2019;5;45.96
22/06/2019;6;45.42
22/06/2019;7;44.00
22/06/2019;8;43.00
22/06/2019;9;45.90
22/06/2019;10;48.48
22/06/2019;11;48.16
22/06/2019;12;48.00
22/06/2019;13;48.07
22/06/2019;14;46.83
22/06/2019;15;45.37
22/06/2019;16;43.72
22/06/2019;17;42.51
22/06/2019;18;42.51
22/06/2019;19;43.37
22/06/2019;20;44.51
22/06/2019;21;47.01
22/06/2019;22;49.00
22/06/2019;23;49.61
22/06/2019;24;47.53
23/06/2019;1;45.01
23/06/2019;2;42.86
23/06/2019;3;40.18
23/06/2019;4;38.85
23/06/2019;5;38.40
23/06/2019;6;38.80
23/06/2019;7;38.35
23/06/2019;8;38.35
23/06/2019;9;42.00
23/06/2019;10;42.70
23/06/2019;11;43.15
23/06/2019;12;43.15
23/06/2019;13;43.42
23/06/2019;14;43.14
23/06/2019;15;42.00
23/06/2019;16;38.35
23/06/2019;17;38.35
23/06/2019;18;38.35
23/06/2019;19;39.17
23/06/2019;20;43.15
23/06/2019;21;48.80
23/06/2019;22;52.55
23/06/2019;23;55.00
23/06/2019;24;52.55
24/06/2019;1;51.00
24/06/2019;2;49.00
24/06/2019;3;47.00
24/06/2019;4;46.32
24/06/2019;5;46.78
24/06/2019;6;48.00
24/06/2019;7;48.80
24/06/2019;8;48.22
24/06/2019;9;49.00
24/06/2019;10;50.67
24/06/2019;11;50.50
24/06/2019;12;50.10
24/06/2019;13;50.00
24/06/2019;14;49.00
24/06/2019;15;49.00
24/06/2019;16;47.01
24/06/2019;17;47.01
24/06/2019;18;47.01
24/06/2019;19;47.16
24/06/2019;20;48.07
24/06/2019;21;48.00
24/06/2019;22;50.00
24/06/2019;23;50.00
24/06/2019;24;49.00
25/06/2019;1;52.00
25/06/2019;2;51.50
25/06/2019;3;51.03
25/06/2019;4;50.50
25/06/2019;5;50.50
25/06/2019;6;50.36
25/06/2019;7;48.85
25/06/2019;8;50.01
25/06/2019;9;51.52
25/06/2019;10;51.84
25/06/2019;11;51.45
25/06/2019;12;51.03
25/06/2019;13;51.02
25/06/2019;14;51.02
25/06/2019;15;49.51
25/06/2019;16;47.20
25/06/2019;17;47.16
25/06/2019;18;47.20
25/06/2019;19;47.08
25/06/2019;20;49.00
25/06/2019;21;50.51
25/06/2019;22;51.03
25/06/2019;23;51.00
25/06/2019;24;49.45
26/06/2019;1;49.45
26/06/2019;2;46.04
26/06/2019;3;43.49
26/06/2019;4;43.01
26/06/2019;5;44.07
26/06/2019;6;45.37
26/06/2019;7;45.37
26/06/2019;8;47.36
26/06/2019;9;50.50
26/06/2019;10;51.03
26/06/2019;11;51.01
26/06/2019;12;49.00
26/06/2019;13;48.20
26/06/2019;14;48.42
26/06/2019;15;45.74
26/06/2019;16;44.38
26/06/2019;17;44.37
26/06/2019;18;44.38
26/06/2019;19;45.00
26/06/2019;20;46.92
26/06/2019;21;51.02
26/06/2019;22;51.53
26/06/2019;23;51.45
26/06/2019;24;47.52
27/06/2019;1;51.60
27/06/2019;2;51.00
27/06/2019;3;48.04
27/06/2019;4;46.79
27/06/2019;5;46.10
27/06/2019;6;47.57
27/06/2019;7;47.08
27/06/2019;8;50.50
27/06/2019;9;51.00
27/06/2019;10;51.80
27/06/2019;11;51.60
27/06/2019;12;51.00
27/06/2019;13;51.11
27/06/2019;14;50.50
27/06/2019;15;47.53
27/06/2019;16;45.54
27/06/2019;17;45.54
27/06/2019;18;46.80
27/06/2019;19;47.08
27/06/2019;20;50.45
27/06/2019;21;51.85
27/06/2019;22;52.89
27/06/2019;23;52.89
27/06/2019;24;52.48
28/06/2019;1;53.19
28/06/2019;2;51.78
28/06/2019;3;51.20
28/06/2019;4;51.20
28/06/2019;5;51.20
28/06/2019;6;51.53
28/06/2019;7;51.20
28/06/2019;8;50.55
28/06/2019;9;52.48
28/06/2019;10;53.34
28/06/2019;11;53.52
28/06/2019;12;53.52
28/06/2019;13;53.69
28/06/2019;14;53.69
28/06/2019;15;53.19
28/06/2019;16;51.77
28/06/2019;17;51.36
28/06/2019;18;51.20
28/06/2019;19;51.01
28/06/2019;20;51.20
28/06/2019;21;51.45
28/06/2019;22;51.45
28/06/2019;23;51.20
28/06/2019;24;50.66
29/06/2019;1;51.45
29/06/2019;2;49.50
29/06/2019;3;49.42
29/06/2019;4;49.50
29/06/2019;5;50.00
29/06/2019;6;50.10
29/06/2019;7;45.91
29/06/2019;8;45.91
29/06/2019;9;48.50
29/06/2019;10;50.40
29/06/2019;11;50.10
29/06/2019;12;50.11
29/06/2019;13;51.00
29/06/2019;14;51.20
29/06/2019;15;49.63
29/06/2019;16;48.35
29/06/2019;17;47.00
29/06/2019;18;47.24
29/06/2019;19;48.22
29/06/2019;20;48.97
29/06/2019;21;50.10
29/06/2019;22;50.66
29/06/2019;23;50.11
29/06/2019;24;48.96
30/06/2019;1;47.40
30/06/2019;2;47.51
30/06/2019;3;46.00
30/06/2019;4;45.81
30/06/2019;5;45.97
30/06/2019;6;47.00
30/06/2019;7;44.57
30/06/2019;8;45.00
30/06/2019;9;45.73
30/06/2019;10;45.80
30/06/2019;11;46.00
30/06/2019;12;46.16
30/06/2019;13;46.63
30/06/2019;14;48.58
30/06/2019;15;47.00
30/06/2019;16;45.38
30/06/2019;17;44.00
